pedido_sk,order_id,fecha_key,cliente_sk,canal_sk,geografia_sk,tienda_sk,subtotal,tax_amount,shipping_fee,total_amount
350,1000000414,20250512,128,1,1304,-1,39450.0,8284.5,900.0,48634.5
351,1000000415,20250430,424,2,2,2,14700.0,3087.0,0.0,17787.0
352,1000000417,20240330,105,2,3,3,26400.0,5544.0,0.0,31944.0
353,1000000419,20240322,283,1,941,-1,64410.0,13526.1,1500.0,79436.1
354,1000000420,20241209,1430,2,2,2,11400.0,2394.0,0.0,13794.0
355,1000000421,20240831,673,1,2831,-1,32400.0,6804.0,1200.0,40404.0
356,1000000422,20250222,1419,1,2928,-1,55500.0,11655.0,900.0,68055.0
357,1000000423,20250609,39,2,1,1,23520.0,4939.2,0.0,28459.2
358,1000000424,20240709,189,1,6,-1,11760.0,2469.6,1200.0,15429.6
359,1000000425,20250926,526,2,2,2,10584.0,2222.64,0.0,12806.64
360,1000000426,20240710,790,1,874,-1,36000.0,7560.0,0.0,43560.0
361,1000000427,20240706,464,1,1238,-1,35670.0,7490.7,0.0,43160.7
362,1000000429,20250412,1051,2,1,1,58860.0,12360.6,0.0,71220.6
363,1000000430,20250128,582,1,2752,-1,37800.0,7938.0,900.0,46638.0
364,1000000431,20250906,3,1,1934,-1,34020.0,7144.2,1500.0,42664.2
365,1000000432,20240120,678,1,67,-1,37620.0,7900.2,1500.0,47020.2
366,1000000433,20250109,369,1,1834,-1,10800.0,2268.0,1200.0,14268.0
367,1000000435,20240519,1251,1,3078,-1,58920.0,12373.2,900.0,72193.2
368,1000000436,20240817,143,2,4,4,36000.0,7560.0,0.0,43560.0
369,1000000437,20241101,126,1,73,-1,42750.0,8977.5,0.0,51727.5
370,1000000438,20250503,945,2,4,4,48510.0,10187.1,0.0,58697.1
371,1000000439,20240104,592,1,3164,-1,22800.0,4788.0,0.0,27588.0
372,1000000440,20241028,462,2,2,2,60840.0,12776.4,0.0,73616.4
373,1000000441,20240318,274,1,627,-1,37044.0,7779.24,1500.0,46323.24
374,1000000442,20240524,703,2,3,3,44100.0,9261.0,0.0,53361.0
375,1000000444,20250116,310,1,69,-1,35640.0,7484.4,1200.0,44324.4
376,1000000445,20240723,410,2,2,2,24000.0,5040.0,0.0,29040.0
377,1000000446,20240813,495,1,1228,-1,35280.0,7408.8,1200.0,43888.8
378,1000000447,20241108,457,1,2613,-1,35280.0,7408.8,900.0,43588.8
379,1000000448,20250111,852,2,1,1,11400.0,2394.0,0.0,13794.0
380,1000000449,20240402,793,1,2005,-1,56460.0,11856.6,1200.0,69516.6
381,1000000450,20240906,789,1,1384,-1,15750.0,3307.5,1200.0,20257.5
382,1000000452,20250228,814,1,2031,-1,44887.5,9426.38,0.0,54313.88
383,1000000453,20240414,1270,1,717,-1,11760.0,2469.6,900.0,15129.6
384,1000000454,20250523,442,1,67,-1,32400.0,6804.0,900.0,40104.0
385,1000000456,20240926,1107,2,4,4,67590.0,14193.9,0.0,81783.9
386,1000000457,20250927,1229,1,23,-1,12825.0,2693.25,900.0,16418.25
387,1000000458,20241027,498,1,2170,-1,39750.0,8347.5,0.0,48097.5
388,1000000460,20240401,1412,1,327,-1,15435.0,3241.35,0.0,18676.35
389,1000000461,20240324,1462,1,2211,-1,22140.0,4649.4,1200.0,27989.4
390,1000000462,20240526,167,1,900,-1,45000.0,9450.0,1200.0,55650.0
391,1000000463,20250829,1066,1,517,-1,10800.0,2268.0,900.0,13968.0
392,1000000466,20250714,181,1,1085,-1,54750.0,11497.5,1200.0,67447.5
393,1000000467,20250102,746,2,2,2,32400.0,6804.0,0.0,39204.0
394,1000000469,20250611,803,1,2869,-1,39690.0,8334.9,900.0,48924.9
395,1000000470,20240208,316,2,2,2,14700.0,3087.0,0.0,17787.0
396,1000000471,20240112,56,2,1,1,34200.0,7182.0,0.0,41382.0
397,1000000472,20250726,1427,1,1425,-1,12348.0,2593.08,900.0,15841.08
398,1000000473,20250227,1172,1,27,-1,32400.0,6804.0,900.0,40104.0
399,1000000474,20240803,613,2,1,1,14250.0,2992.5,0.0,17242.5
400,1000000476,20250328,748,1,1602,-1,59100.0,12411.0,900.0,72411.0
401,1000000477,20250517,780,1,68,-1,11400.0,2394.0,900.0,14694.0
402,1000000479,20250709,320,2,2,2,44100.0,9261.0,0.0,53361.0
403,1000000480,20250608,843,2,3,3,36000.0,7560.0,0.0,43560.0
404,1000000481,20240129,956,2,2,2,24150.0,5071.5,0.0,29221.5
405,1000000483,20240108,445,1,612,-1,12000.0,2520.0,1200.0,15720.0
406,1000000485,20240627,481,1,2818,-1,42750.0,8977.5,1200.0,52927.5
407,1000000486,20240724,1303,2,3,3,42900.0,9009.0,0.0,51909.0
408,1000000487,20241231,1020,2,4,4,24000.0,5040.0,0.0,29040.0
409,1000000489,20250824,1083,2,1,1,55920.0,11743.2,0.0,67663.2
410,1000000490,20240930,760,2,1,1,25500.0,5355.0,0.0,30855.0
411,1000000491,20241116,1011,2,2,2,10800.0,2268.0,0.0,13068.0
412,1000000492,20250927,913,2,3,3,30435.0,6391.35,0.0,36826.35
413,1000000493,20250626,1012,1,1953,-1,11760.0,2469.6,1200.0,15429.6
414,1000000494,20240725,1228,1,2718,-1,46305.0,9724.05,1200.0,57229.05
415,1000000496,20241114,173,1,2522,-1,14700.0,3087.0,1500.0,19287.0
416,1000000498,20240903,1036,1,318,-1,14700.0,3087.0,900.0,18687.0
417,1000000501,20240519,1242,2,1,1,30000.0,6300.0,0.0,36300.0
418,1000000502,20241003,1379,1,559,-1,21600.0,4536.0,900.0,27036.0
419,1000000503,20250820,1415,1,3062,-1,35280.0,7408.8,1200.0,43888.8
420,1000000504,20250208,511,1,2531,-1,22800.0,4788.0,900.0,28488.0
421,1000000507,20250710,492,2,4,4,15750.0,3307.5,0.0,19057.5
422,1000000508,20240603,523,1,1392,-1,19440.0,4082.4,900.0,24422.4
423,1000000509,20250803,1382,1,60,-1,44100.0,9261.0,1500.0,54861.0
424,1000000510,20240902,310,1,2267,-1,60600.0,12726.0,1500.0,74826.0
425,1000000511,20240107,457,1,2650,-1,49500.0,10395.0,0.0,59895.0
426,1000000512,20250916,396,1,2878,-1,11760.0,2469.6,900.0,15129.6
427,1000000513,20241213,538,2,3,3,26460.0,5556.6,0.0,32016.6
428,1000000514,20241013,6,2,1,1,77100.0,16191.0,0.0,93291.0
429,1000000515,20240101,733,1,1421,-1,14850.0,3118.5,900.0,18868.5
430,1000000516,20250318,56,2,1,1,89280.0,18748.8,0.0,108028.8
431,1000000517,20240620,367,1,2620,-1,24000.0,5040.0,1500.0,30540.0
432,1000000518,20250622,812,2,1,1,10800.0,2268.0,0.0,13068.0
433,1000000519,20240421,669,1,1410,-1,49560.0,10407.6,900.0,60867.6
434,1000000520,20240129,566,1,2584,-1,80280.0,16858.8,1500.0,98638.8
435,1000000521,20240827,1055,1,2176,-1,52725.0,11072.25,0.0,63797.25
436,1000000522,20240826,577,1,3111,-1,36000.0,7560.0,900.0,44460.0
437,1000000523,20240920,689,2,3,3,23520.0,4939.2,0.0,28459.2
438,1000000524,20240513,787,2,4,4,45000.0,9450.0,0.0,54450.0
439,1000000525,20240113,32,1,2191,-1,21600.0,4536.0,900.0,27036.0
440,1000000526,20240219,434,1,1440,-1,44100.0,9261.0,900.0,54261.0
441,1000000527,20250519,1470,2,2,2,30000.0,6300.0,0.0,36300.0
442,1000000528,20240222,226,2,3,3,15000.0,3150.0,0.0,18150.0
443,1000000529,20241019,1190,1,3145,-1,47760.0,10029.6,1200.0,58989.6
444,1000000530,20240511,1004,1,1335,-1,23520.0,4939.2,1500.0,29959.2
445,1000000532,20241011,701,1,66,-1,13500.0,2835.0,1200.0,17535.0
446,1000000533,20250428,843,1,1627,-1,34200.0,7182.0,1500.0,42882.0
447,1000000534,20250221,1167,1,270,-1,20520.0,4309.2,0.0,24829.2
448,1000000535,20250409,681,1,1809,-1,48216.0,10125.36,1200.0,59541.36
449,1000000536,20250302,513,2,4,4,36000.0,7560.0,0.0,43560.0
450,1000000537,20240830,970,2,1,1,34020.0,7144.2,0.0,41164.2
451,1000000538,20241216,383,1,1760,-1,24300.0,5103.0,1500.0,30903.0
452,1000000539,20250228,527,1,705,-1,42768.0,8981.28,1500.0,53249.28
453,1000000541,20241231,12,2,3,3,12000.0,2520.0,0.0,14520.0
454,1000000542,20240502,1022,1,567,-1,37044.0,7779.24,1200.0,46023.24
455,1000000543,20240727,619,1,2381,-1,14250.0,2992.5,1200.0,18442.5
456,1000000544,20240323,461,2,3,3,14850.0,3118.5,0.0,17968.5
457,1000000545,20250328,1454,2,1,1,24696.0,5186.16,0.0,29882.16
458,1000000546,20241116,1199,1,406,-1,23760.0,4989.6,1200.0,29949.6
459,1000000547,20250602,1398,1,91,-1,24000.0,5040.0,1200.0,30240.0
460,1000000548,20250918,401,1,119,-1,29925.0,6284.25,900.0,37109.25
461,1000000549,20250314,1360,1,283,-1,22800.0,4788.0,0.0,27588.0
462,1000000550,20250415,768,1,1343,-1,34020.0,7144.2,1500.0,42664.2
463,1000000551,20250929,295,1,463,-1,34800.0,7308.0,1200.0,43308.0
464,1000000552,20250424,1270,2,2,2,21600.0,4536.0,0.0,26136.0
465,1000000553,20240624,999,2,3,3,36000.0,7560.0,0.0,43560.0
466,1000000554,20250525,264,1,249,-1,44100.0,9261.0,1200.0,54561.0
467,1000000555,20250801,1372,1,2737,-1,13500.0,2835.0,1500.0,17835.0
468,1000000556,20250122,103,2,1,1,29160.0,6123.6,0.0,35283.6
469,1000000557,20240408,493,2,3,3,29400.0,6174.0,0.0,35574.0
470,1000000558,20240923,136,2,4,4,45000.0,9450.0,0.0,54450.0
471,1000000559,20250111,1399,2,1,1,58350.0,12253.5,0.0,70603.5
472,1000000560,20250508,1364,1,1353,-1,47250.0,9922.5,900.0,58072.5
473,1000000561,20250315,1437,1,562,-1,34200.0,7182.0,0.0,41382.0
474,1000000562,20250604,108,1,2457,-1,34200.0,7182.0,900.0,42282.0
475,1000000563,20240320,1480,2,2,2,12150.0,2551.5,0.0,14701.5
476,1000000564,20240513,1220,2,4,4,37200.0,7812.0,0.0,45012.0
477,1000000566,20250409,68,1,932,-1,22800.0,4788.0,1200.0,28788.0
478,1000000567,20240805,691,2,4,4,27000.0,5670.0,0.0,32670.0
479,1000000569,20250511,1259,2,1,1,11400.0,2394.0,0.0,13794.0
480,1000000570,20240901,1373,2,1,1,28500.0,5985.0,0.0,34485.0
481,1000000571,20240421,274,2,3,3,13500.0,2835.0,0.0,16335.0
482,1000000572,20240901,1372,2,1,1,47250.0,9922.5,0.0,57172.5
483,1000000573,20240113,1385,1,2096,-1,35280.0,7408.8,900.0,43588.8
484,1000000574,20240328,433,1,2457,-1,32400.0,6804.0,1500.0,40704.0
485,1000000576,20240531,1152,1,1450,-1,21600.0,4536.0,1200.0,27336.0
486,1000000577,20250115,1031,2,2,2,36000.0,7560.0,0.0,43560.0
487,1000000578,20241118,524,2,1,1,14962.5,3142.12,0.0,18104.62
488,1000000579,20250501,196,1,279,-1,13200.0,2772.0,1200.0,17172.0
489,1000000581,20240331,1426,1,791,-1,13500.0,2835.0,1500.0,17835.0
490,1000000582,20241007,844,1,2497,-1,21600.0,4536.0,900.0,27036.0
491,1000000585,20240520,1150,2,3,3,25800.0,5418.0,0.0,31218.0
492,1000000586,20250825,402,1,808,-1,41400.0,8694.0,900.0,50994.0
493,1000000587,20241231,334,2,2,2,16170.0,3395.7,0.0,19565.7
494,1000000589,20250801,1420,2,1,1,25470.0,5348.7,0.0,30818.7
495,1000000590,20240629,903,1,1082,-1,57712.5,12119.62,1200.0,71032.12
496,1000000591,20241025,258,1,654,-1,24000.0,5040.0,900.0,29940.0
497,1000000593,20240805,376,2,3,3,35280.0,7408.8,0.0,42688.8
498,1000000594,20250312,919,1,847,-1,42750.0,8977.5,900.0,52627.5
499,1000000595,20241109,900,1,41,-1,25695.0,5395.95,900.0,31990.95
500,1000000596,20240812,639,2,1,1,47025.0,9875.25,0.0,56900.25
501,1000000597,20240225,188,1,1543,-1,67620.0,14200.2,1200.0,83020.2
502,1000000598,20241023,147,2,4,4,24696.0,5186.16,0.0,29882.16
503,1000000599,20240229,1119,1,529,-1,45000.0,9450.0,1200.0,55650.0
504,1000000600,20250111,41,1,728,-1,40500.0,8505.0,0.0,49005.0
505,1000000601,20240905,589,1,2594,-1,14250.0,2992.5,0.0,17242.5
506,1000000602,20241205,358,1,2069,-1,42525.0,8930.25,1200.0,52655.25
507,1000000603,20250508,358,1,1817,-1,33948.0,7129.08,0.0,41077.08
508,1000000604,20241028,855,1,840,-1,48510.0,10187.1,1200.0,59897.1
509,1000000605,20240613,142,2,2,2,10584.0,2222.64,0.0,12806.64
510,1000000606,20240219,79,2,3,3,12150.0,2551.5,0.0,14701.5
511,1000000607,20240602,338,1,443,-1,29160.0,6123.6,900.0,36183.6
512,1000000608,20241116,1019,2,1,1,54000.0,11340.0,0.0,65340.0
513,1000000609,20240525,590,2,2,2,37620.0,7900.2,0.0,45520.2
514,1000000610,20250426,1120,1,2137,-1,71370.0,14987.7,1200.0,87557.7
515,1000000611,20240816,1154,1,2238,-1,23520.0,4939.2,1500.0,29959.2
516,1000000612,20250515,1228,1,911,-1,32400.0,6804.0,900.0,40104.0
517,1000000613,20250817,172,1,1078,-1,25080.0,5266.8,900.0,31246.8
518,1000000614,20250201,593,2,3,3,74454.0,15635.34,0.0,90089.34
519,1000000615,20240131,681,2,2,2,30000.0,6300.0,0.0,36300.0
520,1000000616,20250423,840,1,486,-1,48300.0,10143.0,0.0,58443.0
521,1000000617,20240620,1145,1,35,-1,31752.0,6667.92,900.0,39319.92
522,1000000618,20250115,412,1,2750,-1,30000.0,6300.0,900.0,37200.0
523,1000000619,20250727,400,1,2865,-1,23520.0,4939.2,900.0,29359.2
524,1000000620,20240220,698,1,181,-1,35280.0,7408.8,900.0,43588.8
525,1000000621,20241024,751,1,2750,-1,69300.0,14553.0,900.0,84753.0
526,1000000622,20250617,1495,1,576,-1,55752.0,11707.92,1200.0,68659.92
527,1000000623,20241018,1207,1,1211,-1,84870.0,17822.7,1500.0,104192.7
528,1000000624,20240616,691,2,2,2,28500.0,5985.0,0.0,34485.0
529,1000000625,20241105,144,2,4,4,37500.0,7875.0,0.0,45375.0
530,1000000626,20240709,136,2,3,3,83340.0,17501.4,0.0,100841.4
531,1000000627,20240228,984,2,2,2,42525.0,8930.25,0.0,51455.25
532,1000000628,20240702,165,2,4,4,38808.0,8149.68,0.0,46957.68
533,1000000629,20250129,893,1,2282,-1,60564.0,12718.44,0.0,73282.44
534,1000000630,20250416,1117,1,2472,-1,27000.0,5670.0,1200.0,33870.0
535,1000000631,20240911,992,2,3,3,36825.0,7733.25,0.0,44558.25
536,1000000632,20241014,1325,2,3,3,35280.0,7408.8,0.0,42688.8
537,1000000633,20240730,232,2,4,4,37044.0,7779.24,0.0,44823.24
538,1000000634,20240925,1051,1,1385,-1,39690.0,8334.9,900.0,48924.9
539,1000000637,20250121,385,2,4,4,31752.0,6667.92,0.0,38419.92
540,1000000638,20240127,24,2,3,3,28350.0,5953.5,0.0,34303.5
541,1000000639,20240220,548,2,3,3,44100.0,9261.0,0.0,53361.0
542,1000000641,20250221,1417,2,2,2,12348.0,2593.08,0.0,14941.08
543,1000000642,20240927,750,1,2565,-1,62910.0,13211.1,1500.0,77621.1
544,1000000643,20241013,1451,1,1888,-1,54525.0,11450.25,0.0,65975.25
545,1000000644,20240210,1147,1,1154,-1,19440.0,4082.4,1200.0,24722.4
546,1000000645,20250902,1489,1,2965,-1,92310.0,19385.1,1500.0,113195.1
547,1000000646,20250316,1216,1,38,-1,50280.0,10558.8,0.0,60838.8
548,1000000649,20250707,561,1,571,-1,39600.0,8316.0,900.0,48816.0
549,1000000650,20250915,1017,1,2952,-1,30780.0,6463.8,900.0,38143.8
550,1000000651,20250610,404,1,528,-1,10800.0,2268.0,900.0,13968.0
551,1000000652,20240824,31,2,4,4,23520.0,4939.2,0.0,28459.2
552,1000000653,20250408,648,1,2732,-1,13500.0,2835.0,1500.0,17835.0
553,1000000654,20240820,157,1,2384,-1,36000.0,7560.0,900.0,44460.0
554,1000000655,20250219,527,2,1,1,28350.0,5953.5,0.0,34303.5
555,1000000656,20250605,6,1,615,-1,14700.0,3087.0,900.0,18687.0
556,1000000657,20240609,108,1,610,-1,34200.0,7182.0,1200.0,42582.0
557,1000000658,20240829,1469,1,1539,-1,41325.0,8678.25,900.0,50903.25
558,1000000660,20240409,1285,1,1144,-1,87637.5,18403.88,0.0,106041.38
559,1000000661,20240531,1394,1,3201,-1,31350.0,6583.5,1500.0,39433.5
560,1000000662,20241113,473,2,2,2,12150.0,2551.5,0.0,14701.5
561,1000000664,20250419,1394,1,404,-1,45000.0,9450.0,1500.0,55950.0
562,1000000665,20250410,1484,2,1,1,32340.0,6791.4,0.0,39131.4
563,1000000666,20250527,171,1,3129,-1,23520.0,4939.2,1200.0,29659.2
564,1000000667,20250628,1262,2,3,3,27000.0,5670.0,0.0,32670.0
565,1000000669,20240915,343,1,2762,-1,56700.0,11907.0,1200.0,69807.0
566,1000000670,20240619,1433,1,2554,-1,32400.0,6804.0,0.0,39204.0
567,1000000671,20240503,1100,1,2308,-1,24000.0,5040.0,1200.0,30240.0
568,1000000672,20240417,73,1,3083,-1,12540.0,2633.4,900.0,16073.4
569,1000000673,20250621,1165,2,3,3,44100.0,9261.0,0.0,53361.0
570,1000000674,20250717,383,2,3,3,40500.0,8505.0,0.0,49005.0
571,1000000675,20250621,1313,1,123,-1,24000.0,5040.0,1500.0,30540.0
572,1000000676,20241027,997,2,2,2,48510.0,10187.1,0.0,58697.1
573,1000000677,20241217,3,2,1,1,62460.0,13116.6,0.0,75576.6
574,1000000678,20240522,323,1,2578,-1,25200.0,5292.0,1200.0,31692.0
575,1000000679,20240416,961,1,123,-1,40500.0,8505.0,1200.0,50205.0
576,1000000680,20241206,1130,2,2,2,35910.0,7541.1,0.0,43451.1
577,1000000681,20241108,318,1,1671,-1,45000.0,9450.0,1200.0,55650.0
578,1000000682,20240211,579,2,3,3,58995.0,12388.95,0.0,71383.95
579,1000000683,20240330,1341,1,109,-1,19440.0,4082.4,900.0,24422.4
580,1000000684,20240527,350,1,849,-1,55125.0,11576.25,1200.0,67901.25
581,1000000685,20241024,810,1,3062,-1,27000.0,5670.0,1500.0,34170.0
582,1000000686,20240829,1289,2,2,2,40500.0,8505.0,0.0,49005.0
583,1000000688,20250825,797,1,2203,-1,14700.0,3087.0,1200.0,18987.0
584,1000000689,20240621,1169,1,2163,-1,103740.0,21785.4,1500.0,127025.4
585,1000000690,20250916,326,1,2244,-1,72480.0,15220.8,0.0,87700.8
586,1000000691,20250219,97,2,3,3,35910.0,7541.1,0.0,43451.1
587,1000000692,20240108,1158,2,2,2,21600.0,4536.0,0.0,26136.0
588,1000000693,20240213,293,1,2656,-1,24000.0,5040.0,1200.0,30240.0
589,1000000694,20250619,788,2,2,2,35280.0,7408.8,0.0,42688.8
590,1000000695,20240907,881,2,1,1,14700.0,3087.0,0.0,17787.0
591,1000000696,20250429,1345,1,991,-1,45000.0,9450.0,1500.0,55950.0
592,1000000697,20250406,660,2,1,1,14250.0,2992.5,0.0,17242.5
593,1000000699,20241016,889,2,4,4,48900.0,10269.0,0.0,59169.0
594,1000000700,20250417,396,1,1153,-1,32340.0,6791.4,900.0,40031.4
595,1000000701,20240309,1425,2,3,3,11400.0,2394.0,0.0,13794.0
596,1000000702,20240809,1147,2,3,3,25080.0,5266.8,0.0,30346.8
597,1000000703,20241206,1368,2,4,4,15000.0,3150.0,0.0,18150.0
598,1000000704,20240219,601,1,1876,-1,35280.0,7408.8,1200.0,43888.8
599,1000000706,20250911,949,2,2,2,38475.0,8079.75,0.0,46554.75
600,1000000707,20240626,1242,1,254,-1,44887.5,9426.38,900.0,55213.88
601,1000000710,20250104,762,2,4,4,11760.0,2469.6,0.0,14229.6
602,1000000711,20240629,1116,1,1843,-1,67680.0,14212.8,1200.0,83092.8
603,1000000712,20240215,937,1,1069,-1,44887.5,9426.38,1200.0,55513.88
604,1000000713,20241015,1052,2,3,3,29160.0,6123.6,0.0,35283.6
605,1000000714,20250829,899,1,2149,-1,14700.0,3087.0,1500.0,19287.0
606,1000000715,20240105,1406,2,4,4,12000.0,2520.0,0.0,14520.0
607,1000000716,20240312,586,1,1641,-1,25200.0,5292.0,1200.0,31692.0
608,1000000717,20240217,1415,1,2950,-1,40110.0,8423.1,900.0,49433.1
609,1000000718,20240518,391,1,350,-1,66690.0,14004.9,1200.0,81894.9
610,1000000720,20250815,458,1,1777,-1,54000.0,11340.0,0.0,65340.0
611,1000000721,20240925,604,1,2537,-1,36000.0,7560.0,1200.0,44760.0
612,1000000723,20240414,1028,1,2469,-1,21168.0,4445.28,900.0,26513.28
613,1000000724,20250501,504,1,3003,-1,13500.0,2835.0,1200.0,17535.0
614,1000000725,20250531,193,2,4,4,12936.0,2716.56,0.0,15652.56
615,1000000726,20240704,121,1,2394,-1,32400.0,6804.0,1500.0,40704.0
616,1000000727,20250618,1302,1,173,-1,23520.0,4939.2,900.0,29359.2
617,1000000728,20241026,1495,1,962,-1,77805.0,16339.05,1200.0,95344.05
618,1000000729,20240804,958,1,2443,-1,55050.0,11560.5,1200.0,67810.5
619,1000000730,20250826,1024,2,3,3,50280.0,10558.8,0.0,60838.8
620,1000000731,20250224,814,2,3,3,10800.0,2268.0,0.0,13068.0
621,1000000732,20240109,1036,1,3033,-1,36000.0,7560.0,900.0,44460.0
622,1000000733,20240528,640,1,875,-1,21168.0,4445.28,1500.0,27113.28
623,1000000734,20240212,915,1,658,-1,31500.0,6615.0,0.0,38115.0
624,1000000735,20250603,544,2,1,1,44100.0,9261.0,0.0,53361.0
625,1000000736,20250807,483,2,3,3,12000.0,2520.0,0.0,14520.0
626,1000000737,20250305,878,2,2,2,78660.0,16518.6,0.0,95178.6
627,1000000738,20241215,820,1,2055,-1,10260.0,2154.6,1200.0,13614.6
628,1000000739,20240310,879,2,4,4,12825.0,2693.25,0.0,15518.25
629,1000000740,20240419,1468,2,2,2,64680.0,13582.8,0.0,78262.8
630,1000000743,20240809,1123,1,1524,-1,13500.0,2835.0,900.0,17235.0
631,1000000744,20240720,1006,1,137,-1,42660.0,8958.6,900.0,52518.6
632,1000000745,20250116,217,1,212,-1,21600.0,4536.0,1200.0,27336.0
633,1000000746,20250101,258,1,942,-1,45630.0,9582.3,1200.0,56412.3
634,1000000747,20240629,751,2,1,1,24000.0,5040.0,0.0,29040.0
635,1000000748,20250224,955,2,2,2,12600.0,2646.0,0.0,15246.0
636,1000000749,20241029,867,1,2179,-1,26400.0,5544.0,1500.0,33444.0
637,1000000750,20240926,584,1,748,-1,42525.0,8930.25,900.0,52355.25
638,1000000751,20250703,99,2,2,2,44100.0,9261.0,0.0,53361.0
639,1000000752,20250122,593,1,1822,-1,32400.0,6804.0,1500.0,40704.0
640,1000000753,20250727,868,1,2970,-1,36000.0,7560.0,1200.0,44760.0
641,1000000754,20250911,903,2,3,3,117900.0,24759.0,0.0,142659.0
642,1000000755,20250825,445,1,1195,-1,60840.0,12776.4,1200.0,74816.4
643,1000000756,20250816,857,1,2776,-1,55272.0,11607.12,900.0,67779.12
644,1000000758,20240817,1428,1,2472,-1,44100.0,9261.0,900.0,54261.0
645,1000000759,20240103,196,1,2340,-1,27000.0,5670.0,1500.0,34170.0
646,1000000760,20241216,212,1,612,-1,23520.0,4939.2,1200.0,29659.2
647,1000000761,20250426,925,1,2469,-1,12540.0,2633.4,900.0,16073.4
648,1000000762,20250330,698,1,2443,-1,20520.0,4309.2,1200.0,26029.2
649,1000000763,20240507,1135,1,2760,-1,34020.0,7144.2,1200.0,42364.2
650,1000000764,20240912,165,1,913,-1,36000.0,7560.0,900.0,44460.0
651,1000000765,20241116,960,1,3160,-1,45000.0,9450.0,900.0,55350.0
652,1000000767,20241025,436,1,123,-1,10260.0,2154.6,0.0,12414.6
653,1000000768,20250928,1393,1,2814,-1,11760.0,2469.6,900.0,15129.6
654,1000000769,20241227,127,1,882,-1,24000.0,5040.0,1200.0,30240.0
655,1000000770,20241225,326,1,2351,-1,15675.0,3291.75,1200.0,20166.75
656,1000000771,20250521,912,2,2,2,24000.0,5040.0,0.0,29040.0
657,1000000772,20240722,1041,1,3193,-1,40500.0,8505.0,900.0,49905.0
658,1000000773,20250503,130,1,1995,-1,23940.0,5027.4,900.0,29867.4
659,1000000774,20241121,422,1,2139,-1,39600.0,8316.0,0.0,47916.0
660,1000000775,20240229,110,2,3,3,43200.0,9072.0,0.0,52272.0
661,1000000776,20240107,1043,1,1710,-1,32400.0,6804.0,900.0,40104.0
662,1000000777,20250130,841,2,1,1,28350.0,5953.5,0.0,34303.5
663,1000000778,20240804,4,1,2922,-1,10800.0,2268.0,1200.0,14268.0
664,1000000779,20241123,1307,1,2192,-1,22800.0,4788.0,0.0,27588.0
665,1000000781,20250125,1490,1,2438,-1,79152.0,16621.92,900.0,96673.92
666,1000000782,20250211,435,2,1,1,10800.0,2268.0,0.0,13068.0
667,1000000784,20250421,724,1,2931,-1,21168.0,4445.28,1200.0,26813.28
668,1000000785,20240406,1436,1,2109,-1,42750.0,8977.5,0.0,51727.5
669,1000000786,20240712,904,1,1639,-1,81450.0,17104.5,1200.0,99754.5
670,1000000787,20241027,1186,2,1,1,23520.0,4939.2,0.0,28459.2
671,1000000788,20240916,941,1,2130,-1,87300.0,18333.0,900.0,106533.0
672,1000000789,20250628,564,1,1005,-1,53760.0,11289.6,1200.0,66249.6
673,1000000790,20250629,965,1,1593,-1,14250.0,2992.5,900.0,18142.5
674,1000000791,20240515,595,1,1572,-1,15000.0,3150.0,900.0,19050.0
675,1000000792,20241111,445,1,2670,-1,51600.0,10836.0,1200.0,63636.0
676,1000000794,20250427,874,2,3,3,72900.0,15309.0,0.0,88209.0
677,1000000795,20250902,1493,2,4,4,11400.0,2394.0,0.0,13794.0
678,1000000797,20240111,1247,2,3,3,60252.0,12652.92,0.0,72904.92
679,1000000798,20250311,616,2,3,3,13500.0,2835.0,0.0,16335.0
680,1000000799,20240205,718,1,3138,-1,24000.0,5040.0,900.0,29940.0
681,1000000800,20250411,1366,1,2183,-1,36000.0,7560.0,1200.0,44760.0
682,1000000801,20250223,765,1,1876,-1,22140.0,4649.4,900.0,27689.4
683,1000000802,20250507,633,2,4,4,22800.0,4788.0,0.0,27588.0
684,1000000803,20250918,807,1,928,-1,47250.0,9922.5,1200.0,58372.5
685,1000000804,20240218,175,1,90,-1,11760.0,2469.6,900.0,15129.6
686,1000000806,20240730,1226,2,2,2,27000.0,5670.0,0.0,32670.0
687,1000000808,20240222,290,2,1,1,13500.0,2835.0,0.0,16335.0
688,1000000809,20240720,642,2,1,1,46680.0,9802.8,0.0,56482.8
