ventas_item_sk,order_item_id,order_id,fecha_key,producto_sk,quantity,unit_price,discount_amount,line_total
405,5000000493,1000000366,20250715,2,3,15750.0,945.0,46305.0
406,5000000494,1000000367,20250419,2,2,13500.0,0.0,27000.0
407,5000000496,1000000369,20241211,1,3,12000.0,3600.0,32400.0
408,5000000497,1000000370,20250818,2,2,15750.0,1575.0,29925.0
409,5000000498,1000000371,20240115,2,2,15000.0,0.0,30000.0
410,5000000499,1000000372,20240821,1,1,12600.0,630.0,11970.0
411,5000000500,1000000373,20240218,1,1,12600.0,0.0,12600.0
412,5000000501,1000000374,20250414,2,3,15000.0,900.0,44100.0
413,5000000502,1000000375,20250624,2,1,15750.0,1575.0,14175.0
414,5000000503,1000000376,20241215,2,3,15000.0,2250.0,42750.0
415,5000000504,1000000377,20240802,2,2,15000.0,0.0,30000.0
416,5000000505,1000000378,20250905,2,3,13500.0,810.0,39690.0
417,5000000506,1000000379,20250615,1,1,10800.0,0.0,10800.0
418,5000000507,1000000380,20240613,2,2,16500.0,660.0,32340.0
419,5000000508,1000000380,20240613,2,2,13500.0,2700.0,24300.0
420,5000000509,1000000381,20250518,2,2,15750.0,0.0,31500.0
421,5000000510,1000000381,20250518,1,3,12600.0,3780.0,34020.0
422,5000000511,1000000382,20240621,2,2,15000.0,0.0,30000.0
423,5000000512,1000000383,20241120,2,2,16500.0,3300.0,29700.0
424,5000000513,1000000383,20241120,2,1,13500.0,675.0,12825.0
425,5000000514,1000000384,20250608,1,3,12000.0,720.0,35280.0
426,5000000515,1000000385,20240511,2,2,15750.0,3150.0,28350.0
427,5000000516,1000000385,20240511,2,1,15000.0,300.0,14700.0
428,5000000517,1000000385,20240511,1,3,10800.0,0.0,32400.0
429,5000000518,1000000386,20241023,2,1,15000.0,750.0,14250.0
430,5000000519,1000000387,20250327,1,3,12000.0,0.0,36000.0
431,5000000520,1000000388,20240603,2,2,15000.0,1500.0,28500.0
432,5000000521,1000000388,20240603,2,1,15000.0,0.0,15000.0
433,5000000522,1000000389,20240503,1,1,10800.0,540.0,10260.0
434,5000000523,1000000390,20240316,2,1,15750.0,0.0,15750.0
435,5000000525,1000000392,20240815,2,2,15000.0,600.0,29400.0
436,5000000526,1000000393,20240320,1,1,12000.0,240.0,11760.0
437,5000000527,1000000394,20250731,2,3,13500.0,2025.0,38475.0
438,5000000528,1000000395,20240601,1,3,12600.0,756.0,37044.0
439,5000000529,1000000396,20240814,1,3,13200.0,3960.0,35640.0
440,5000000530,1000000396,20240814,1,1,12600.0,1260.0,11340.0
441,5000000531,1000000397,20250705,1,1,12000.0,0.0,12000.0
442,5000000534,1000000399,20241003,2,1,15000.0,0.0,15000.0
443,5000000535,1000000399,20241003,1,3,12000.0,3600.0,32400.0
444,5000000536,1000000400,20250313,1,1,12600.0,0.0,12600.0
445,5000000537,1000000401,20250624,2,3,13500.0,0.0,40500.0
446,5000000538,1000000402,20241219,1,3,13200.0,3960.0,35640.0
447,5000000539,1000000403,20241214,2,3,15000.0,0.0,45000.0
448,5000000540,1000000404,20250312,1,2,13200.0,1320.0,25080.0
449,5000000541,1000000404,20250312,1,1,12000.0,240.0,11760.0
450,5000000542,1000000405,20240819,2,2,15000.0,600.0,29400.0
451,5000000543,1000000405,20240819,1,3,13200.0,3960.0,35640.0
452,5000000544,1000000406,20240825,2,3,15000.0,2250.0,42750.0
453,5000000547,1000000408,20241112,2,2,15750.0,630.0,30870.0
454,5000000549,1000000410,20250720,1,3,12000.0,720.0,35280.0
455,5000000550,1000000411,20241108,2,3,13500.0,2025.0,38475.0
456,5000000551,1000000412,20241119,1,2,12000.0,480.0,23520.0
457,5000000553,1000000414,20250512,1,2,12600.0,0.0,25200.0
458,5000000554,1000000414,20250512,2,1,15000.0,750.0,14250.0
459,5000000555,1000000415,20250430,2,1,15000.0,300.0,14700.0
460,5000000557,1000000417,20240330,1,2,13200.0,0.0,26400.0
461,5000000560,1000000419,20240322,2,2,15000.0,1500.0,28500.0
462,5000000561,1000000419,20240322,1,3,12600.0,1890.0,35910.0
463,5000000562,1000000420,20241209,1,1,12000.0,600.0,11400.0
464,5000000563,1000000421,20240831,1,3,12000.0,3600.0,32400.0
465,5000000564,1000000422,20250222,2,2,15000.0,3000.0,27000.0
466,5000000565,1000000422,20250222,2,2,15000.0,1500.0,28500.0
467,5000000566,1000000423,20250609,1,2,12000.0,480.0,23520.0
468,5000000567,1000000424,20240709,1,1,12000.0,240.0,11760.0
469,5000000568,1000000425,20250926,1,1,10800.0,216.0,10584.0
470,5000000569,1000000426,20240710,1,3,12000.0,0.0,36000.0
471,5000000570,1000000427,20240706,2,1,13500.0,1350.0,12150.0
472,5000000571,1000000427,20240706,1,2,12000.0,480.0,23520.0
473,5000000573,1000000429,20250412,1,3,10800.0,3240.0,29160.0
474,5000000574,1000000429,20250412,2,2,16500.0,3300.0,29700.0
475,5000000575,1000000430,20250128,1,3,12600.0,0.0,37800.0
476,5000000576,1000000431,20250906,1,3,12600.0,3780.0,34020.0
477,5000000577,1000000432,20240120,1,3,13200.0,1980.0,37620.0
478,5000000578,1000000433,20250109,1,1,10800.0,0.0,10800.0
479,5000000580,1000000435,20240519,2,3,15000.0,2250.0,42750.0
480,5000000581,1000000435,20240519,2,1,16500.0,330.0,16170.0
481,5000000582,1000000436,20240817,1,3,12000.0,0.0,36000.0
482,5000000583,1000000437,20241101,2,3,15000.0,2250.0,42750.0
483,5000000584,1000000438,20250503,2,3,16500.0,990.0,48510.0
484,5000000585,1000000439,20240104,1,2,12000.0,1200.0,22800.0
485,5000000586,1000000440,20241028,1,1,12600.0,1260.0,11340.0
486,5000000587,1000000440,20241028,2,3,16500.0,0.0,49500.0
487,5000000588,1000000441,20240318,1,3,12600.0,756.0,37044.0
488,5000000589,1000000442,20240524,2,3,15000.0,900.0,44100.0
489,5000000593,1000000444,20250116,1,3,13200.0,3960.0,35640.0
490,5000000594,1000000445,20240723,1,2,12000.0,0.0,24000.0
491,5000000595,1000000446,20240813,1,3,12000.0,720.0,35280.0
492,5000000596,1000000447,20241108,1,3,12000.0,720.0,35280.0
493,5000000597,1000000448,20250111,1,1,12000.0,600.0,11400.0
494,5000000598,1000000449,20240402,2,2,13500.0,540.0,26460.0
495,5000000599,1000000449,20240402,2,2,15000.0,0.0,30000.0
496,5000000600,1000000450,20240906,2,1,15750.0,0.0,15750.0
497,5000000602,1000000452,20250228,2,3,15750.0,2362.5,44887.5
498,5000000603,1000000453,20240414,1,1,12000.0,240.0,11760.0
499,5000000604,1000000454,20250523,1,3,12000.0,3600.0,32400.0
500,5000000608,1000000456,20240926,1,1,13200.0,0.0,13200.0
501,5000000609,1000000456,20240926,2,3,13500.0,810.0,39690.0
502,5000000610,1000000456,20240926,2,1,15000.0,300.0,14700.0
503,5000000611,1000000457,20250927,2,1,13500.0,675.0,12825.0
504,5000000612,1000000458,20241027,1,2,12000.0,0.0,24000.0
505,5000000613,1000000458,20241027,2,1,15750.0,0.0,15750.0
506,5000000615,1000000460,20240401,2,1,15750.0,315.0,15435.0
507,5000000616,1000000461,20240324,1,1,12000.0,1200.0,10800.0
508,5000000617,1000000461,20240324,1,1,12600.0,1260.0,11340.0
509,5000000618,1000000462,20240526,2,3,15000.0,0.0,45000.0
510,5000000619,1000000463,20250829,1,1,12000.0,1200.0,10800.0
511,5000000624,1000000466,20250714,2,1,15000.0,750.0,14250.0
512,5000000625,1000000466,20250714,2,3,15000.0,4500.0,40500.0
513,5000000626,1000000467,20250102,1,3,12000.0,3600.0,32400.0
514,5000000628,1000000469,20250611,2,3,13500.0,810.0,39690.0
515,5000000629,1000000470,20240208,2,1,15000.0,300.0,14700.0
516,5000000630,1000000471,20240112,1,3,12000.0,1800.0,34200.0
517,5000000631,1000000472,20250726,1,1,12600.0,252.0,12348.0
518,5000000632,1000000473,20250227,1,3,12000.0,3600.0,32400.0
519,5000000633,1000000474,20240803,2,1,15000.0,750.0,14250.0
520,5000000635,1000000476,20250328,2,1,15000.0,0.0,15000.0
521,5000000636,1000000476,20250328,2,3,15000.0,900.0,44100.0
522,5000000637,1000000477,20250517,1,1,12000.0,600.0,11400.0
523,5000000639,1000000479,20250709,2,3,15000.0,900.0,44100.0
524,5000000640,1000000480,20250608,1,3,12000.0,0.0,36000.0
525,5000000641,1000000481,20240129,1,1,12000.0,0.0,12000.0
526,5000000642,1000000481,20240129,2,1,13500.0,1350.0,12150.0
527,5000000644,1000000483,20240108,1,1,12000.0,0.0,12000.0
528,5000000646,1000000485,20240627,2,3,15000.0,2250.0,42750.0
529,5000000647,1000000486,20240724,2,1,15000.0,1500.0,13500.0
530,5000000648,1000000486,20240724,2,2,15000.0,600.0,29400.0
531,5000000649,1000000487,20241231,1,2,12000.0,0.0,24000.0
532,5000000651,1000000489,20250824,1,3,12000.0,3600.0,32400.0
533,5000000652,1000000489,20250824,1,2,12000.0,480.0,23520.0
534,5000000653,1000000490,20240930,1,1,12000.0,1200.0,10800.0
535,5000000654,1000000490,20240930,2,1,15000.0,300.0,14700.0
536,5000000655,1000000491,20241116,1,1,12000.0,1200.0,10800.0
537,5000000656,1000000492,20250927,2,1,15000.0,0.0,15000.0
538,5000000657,1000000492,20250927,2,1,15750.0,315.0,15435.0
539,5000000658,1000000493,20250626,1,1,12000.0,240.0,11760.0
540,5000000659,1000000494,20240725,2,3,15750.0,945.0,46305.0
541,5000000662,1000000496,20241114,2,1,15000.0,300.0,14700.0
542,5000000665,1000000498,20240903,2,1,15000.0,300.0,14700.0
543,5000000669,1000000501,20240519,2,2,15000.0,0.0,30000.0
544,5000000670,1000000502,20241003,1,2,12000.0,2400.0,21600.0
545,5000000671,1000000503,20250820,1,3,12000.0,720.0,35280.0
546,5000000672,1000000504,20250208,1,2,12000.0,1200.0,22800.0
547,5000000675,1000000507,20250710,2,1,15750.0,0.0,15750.0
548,5000000676,1000000508,20240603,1,2,10800.0,2160.0,19440.0
549,5000000677,1000000509,20250803,2,3,15000.0,900.0,44100.0
550,5000000678,1000000510,20240902,2,1,15000.0,0.0,15000.0
551,5000000679,1000000510,20240902,1,2,12000.0,2400.0,21600.0
552,5000000680,1000000510,20240902,1,2,12000.0,0.0,24000.0
553,5000000681,1000000511,20240107,2,3,16500.0,0.0,49500.0
554,5000000682,1000000512,20250916,1,1,12000.0,240.0,11760.0
555,5000000683,1000000513,20241213,2,2,13500.0,540.0,26460.0
556,5000000684,1000000514,20241013,2,2,15000.0,3000.0,27000.0
557,5000000685,1000000514,20241013,1,2,10800.0,0.0,21600.0
558,5000000686,1000000514,20241013,2,2,15000.0,1500.0,28500.0
559,5000000687,1000000515,20240101,2,1,16500.0,1650.0,14850.0
560,5000000688,1000000516,20250318,1,3,10800.0,0.0,32400.0
561,5000000689,1000000516,20250318,1,3,12000.0,720.0,35280.0
562,5000000690,1000000516,20250318,1,2,12000.0,2400.0,21600.0
563,5000000691,1000000517,20240620,1,2,12000.0,0.0,24000.0
564,5000000692,1000000518,20250622,1,1,12000.0,1200.0,10800.0
565,5000000693,1000000519,20240421,1,3,12600.0,0.0,37800.0
566,5000000694,1000000519,20240421,1,1,12000.0,240.0,11760.0
567,5000000695,1000000520,20240129,1,3,10800.0,1620.0,30780.0
568,5000000696,1000000520,20240129,2,3,16500.0,0.0,49500.0
569,5000000697,1000000521,20240827,1,2,12000.0,1200.0,22800.0
570,5000000698,1000000521,20240827,2,2,15750.0,1575.0,29925.0
571,5000000699,1000000522,20240826,1,2,12000.0,0.0,24000.0
572,5000000700,1000000522,20240826,1,1,12000.0,0.0,12000.0
573,5000000701,1000000523,20240920,1,2,12000.0,480.0,23520.0
574,5000000702,1000000524,20240513,2,3,15000.0,0.0,45000.0
575,5000000703,1000000525,20240113,1,2,12000.0,2400.0,21600.0
576,5000000704,1000000526,20240219,2,3,15000.0,900.0,44100.0
577,5000000705,1000000527,20250519,2,2,15000.0,0.0,30000.0
578,5000000706,1000000528,20240222,2,1,15000.0,0.0,15000.0
579,5000000707,1000000529,20241019,1,3,12000.0,0.0,36000.0
580,5000000708,1000000529,20241019,1,1,12000.0,240.0,11760.0
581,5000000709,1000000530,20240511,1,2,12000.0,480.0,23520.0
582,5000000711,1000000532,20241011,2,1,15000.0,1500.0,13500.0
583,5000000712,1000000533,20250428,1,3,12000.0,1800.0,34200.0
584,5000000713,1000000534,20250221,1,2,10800.0,1080.0,20520.0
585,5000000714,1000000535,20250409,1,2,12000.0,480.0,23520.0
586,5000000715,1000000535,20250409,1,2,12600.0,504.0,24696.0
587,5000000716,1000000536,20250302,1,3,12000.0,0.0,36000.0
588,5000000717,1000000537,20240830,1,3,12600.0,3780.0,34020.0
589,5000000718,1000000538,20241216,2,2,13500.0,2700.0,24300.0
590,5000000719,1000000539,20250228,1,2,10800.0,432.0,21168.0
591,5000000720,1000000539,20250228,1,2,12000.0,2400.0,21600.0
592,5000000722,1000000541,20241231,1,1,12000.0,0.0,12000.0
593,5000000723,1000000542,20240502,1,3,12600.0,756.0,37044.0
594,5000000724,1000000543,20240727,2,1,15000.0,750.0,14250.0
595,5000000725,1000000544,20240323,2,1,16500.0,1650.0,14850.0
596,5000000726,1000000545,20250328,1,2,12600.0,504.0,24696.0
597,5000000727,1000000546,20241116,1,2,13200.0,2640.0,23760.0
598,5000000728,1000000547,20250602,1,2,12000.0,0.0,24000.0
599,5000000729,1000000548,20250918,2,2,15750.0,1575.0,29925.0
600,5000000730,1000000549,20250314,1,2,12000.0,1200.0,22800.0
601,5000000731,1000000550,20250415,1,3,12600.0,3780.0,34020.0
602,5000000732,1000000551,20250929,1,2,12000.0,0.0,24000.0
603,5000000733,1000000551,20250929,1,1,12000.0,1200.0,10800.0
604,5000000734,1000000552,20250424,1,2,12000.0,2400.0,21600.0
605,5000000735,1000000553,20240624,1,3,12000.0,0.0,36000.0
606,5000000736,1000000554,20250525,2,3,15000.0,900.0,44100.0
607,5000000737,1000000555,20250801,2,1,15000.0,1500.0,13500.0
608,5000000738,1000000556,20250122,1,3,10800.0,3240.0,29160.0
609,5000000739,1000000557,20240408,2,2,15000.0,600.0,29400.0
610,5000000740,1000000558,20240923,2,3,15000.0,0.0,45000.0
611,5000000741,1000000559,20250111,2,1,15000.0,750.0,14250.0
612,5000000742,1000000559,20250111,2,3,15000.0,900.0,44100.0
613,5000000743,1000000560,20250508,2,3,15750.0,0.0,47250.0
614,5000000744,1000000561,20250315,1,3,12000.0,1800.0,34200.0
615,5000000745,1000000562,20250604,1,3,12000.0,1800.0,34200.0
616,5000000746,1000000563,20240320,2,1,13500.0,1350.0,12150.0
617,5000000747,1000000564,20240513,1,2,12600.0,0.0,25200.0
618,5000000748,1000000564,20240513,1,1,12000.0,0.0,12000.0
619,5000000751,1000000566,20250409,1,2,12000.0,1200.0,22800.0
620,5000000752,1000000567,20240805,2,2,15000.0,3000.0,27000.0
621,5000000755,1000000569,20250511,1,1,12000.0,600.0,11400.0
622,5000000756,1000000570,20240901,2,2,15000.0,1500.0,28500.0
623,5000000757,1000000571,20240421,2,1,13500.0,0.0,13500.0
624,5000000758,1000000572,20240901,2,3,15750.0,0.0,47250.0
625,5000000759,1000000573,20240113,1,3,12000.0,720.0,35280.0
626,5000000760,1000000574,20240328,1,3,12000.0,3600.0,32400.0
627,5000000762,1000000576,20240531,1,2,12000.0,2400.0,21600.0
628,5000000763,1000000577,20250115,1,3,12000.0,0.0,36000.0
629,5000000764,1000000578,20241118,2,1,15750.0,787.5,14962.5
630,5000000765,1000000579,20250501,1,1,13200.0,0.0,13200.0
631,5000000768,1000000581,20240331,2,1,15000.0,1500.0,13500.0
632,5000000769,1000000582,20241007,1,2,12000.0,2400.0,21600.0
633,5000000773,1000000585,20240520,2,1,15000.0,0.0,15000.0
634,5000000774,1000000585,20240520,1,1,12000.0,1200.0,10800.0
635,5000000775,1000000586,20250825,1,1,12000.0,0.0,12000.0
636,5000000776,1000000586,20250825,2,2,15000.0,600.0,29400.0
637,5000000777,1000000587,20241231,2,1,16500.0,330.0,16170.0
638,5000000781,1000000589,20250801,1,1,12600.0,630.0,11970.0
639,5000000782,1000000589,20250801,2,1,13500.0,0.0,13500.0
640,5000000783,1000000590,20240629,2,3,15000.0,2250.0,42750.0
641,5000000784,1000000590,20240629,2,1,15750.0,787.5,14962.5
642,5000000785,1000000591,20241025,1,2,12000.0,0.0,24000.0
643,5000000787,1000000593,20240805,1,3,12000.0,720.0,35280.0
644,5000000788,1000000594,20250312,2,3,15000.0,2250.0,42750.0
645,5000000789,1000000595,20241109,1,1,10800.0,540.0,10260.0
646,5000000790,1000000595,20241109,2,1,15750.0,315.0,15435.0
647,5000000791,1000000596,20240812,2,3,16500.0,2475.0,47025.0
648,5000000792,1000000597,20240225,2,3,15000.0,900.0,44100.0
649,5000000793,1000000597,20240225,1,2,12000.0,480.0,23520.0
650,5000000794,1000000598,20241023,1,2,12600.0,504.0,24696.0
651,5000000795,1000000599,20240229,2,3,15000.0,0.0,45000.0
652,5000000796,1000000600,20250111,2,3,15000.0,4500.0,40500.0
653,5000000797,1000000601,20240905,2,1,15000.0,750.0,14250.0
654,5000000798,1000000602,20241205,2,3,15750.0,4725.0,42525.0
655,5000000799,1000000603,20250508,1,1,12600.0,252.0,12348.0
656,5000000800,1000000603,20250508,1,2,12000.0,2400.0,21600.0
657,5000000801,1000000604,20241028,2,3,16500.0,990.0,48510.0
658,5000000802,1000000605,20240613,1,1,10800.0,216.0,10584.0
659,5000000803,1000000606,20240219,2,1,13500.0,1350.0,12150.0
660,5000000804,1000000607,20240602,1,3,10800.0,3240.0,29160.0
661,5000000805,1000000608,20241116,2,3,15000.0,4500.0,40500.0
662,5000000806,1000000608,20241116,2,1,15000.0,1500.0,13500.0
663,5000000807,1000000609,20240525,1,3,13200.0,1980.0,37620.0
664,5000000808,1000000610,20250426,1,1,12600.0,630.0,11970.0
665,5000000809,1000000610,20250426,1,2,12600.0,0.0,25200.0
666,5000000810,1000000610,20250426,1,3,12000.0,1800.0,34200.0
667,5000000811,1000000611,20240816,1,2,12000.0,480.0,23520.0
668,5000000812,1000000612,20250515,1,3,12000.0,3600.0,32400.0
669,5000000813,1000000613,20250817,1,2,13200.0,1320.0,25080.0
670,5000000814,1000000614,20250201,1,1,10800.0,216.0,10584.0
671,5000000815,1000000614,20250201,2,2,15750.0,630.0,30870.0
672,5000000816,1000000614,20250201,2,2,16500.0,0.0,33000.0
673,5000000817,1000000615,20240131,2,2,15000.0,0.0,30000.0
674,5000000818,1000000616,20250423,1,2,12000.0,0.0,24000.0
675,5000000819,1000000616,20250423,2,2,13500.0,2700.0,24300.0
676,5000000820,1000000617,20240620,1,3,10800.0,648.0,31752.0
677,5000000821,1000000618,20250115,2,2,15000.0,0.0,30000.0
678,5000000822,1000000619,20250727,1,2,12000.0,480.0,23520.0
679,5000000823,1000000620,20240220,1,3,12000.0,720.0,35280.0
680,5000000824,1000000621,20241024,1,2,12600.0,0.0,25200.0
681,5000000825,1000000621,20241024,2,3,15000.0,900.0,44100.0
682,5000000826,1000000622,20250617,1,3,10800.0,648.0,31752.0
683,5000000827,1000000622,20250617,1,2,12000.0,0.0,24000.0
684,5000000828,1000000623,20241018,2,3,15750.0,0.0,47250.0
685,5000000829,1000000623,20241018,1,3,13200.0,1980.0,37620.0
686,5000000830,1000000624,20240616,2,2,15000.0,1500.0,28500.0
687,5000000831,1000000625,20241105,1,2,12000.0,0.0,24000.0
688,5000000832,1000000625,20241105,2,1,15000.0,1500.0,13500.0
689,5000000833,1000000626,20240709,1,3,12600.0,0.0,37800.0
690,5000000834,1000000626,20240709,1,1,12600.0,1260.0,11340.0
691,5000000835,1000000626,20240709,1,3,12000.0,1800.0,34200.0
692,5000000836,1000000627,20240228,2,3,15750.0,4725.0,42525.0
693,5000000837,1000000628,20240702,1,3,13200.0,792.0,38808.0
694,5000000838,1000000629,20250129,1,2,12000.0,480.0,23520.0
695,5000000839,1000000629,20250129,1,3,12600.0,756.0,37044.0
696,5000000840,1000000630,20250416,2,2,15000.0,3000.0,27000.0
697,5000000841,1000000631,20240911,2,1,13500.0,675.0,12825.0
698,5000000842,1000000631,20240911,1,2,12000.0,0.0,24000.0
699,5000000843,1000000632,20241014,1,3,12000.0,720.0,35280.0
700,5000000844,1000000633,20240730,1,3,12600.0,756.0,37044.0
701,5000000845,1000000634,20240925,2,3,13500.0,810.0,39690.0
702,5000000850,1000000637,20250121,1,3,10800.0,648.0,31752.0
703,5000000851,1000000638,20240127,2,2,15750.0,3150.0,28350.0
704,5000000852,1000000639,20240220,2,3,15000.0,900.0,44100.0
705,5000000854,1000000641,20250221,1,1,12600.0,252.0,12348.0
706,5000000855,1000000642,20240927,1,3,12600.0,1890.0,35910.0
707,5000000856,1000000642,20240927,2,2,15000.0,3000.0,27000.0
708,5000000857,1000000643,20241013,1,1,12000.0,0.0,12000.0
709,5000000858,1000000643,20241013,2,3,15750.0,4725.0,42525.0
710,5000000859,1000000644,20240210,1,2,10800.0,2160.0,19440.0
711,5000000860,1000000645,20250902,2,2,15000.0,600.0,29400.0
712,5000000861,1000000645,20250902,2,2,13500.0,0.0,27000.0
713,5000000862,1000000645,20250902,1,3,12600.0,1890.0,35910.0
714,5000000863,1000000646,20250316,1,3,12000.0,720.0,35280.0
715,5000000864,1000000646,20250316,2,1,15000.0,0.0,15000.0
716,5000000867,1000000649,20250707,1,3,13200.0,0.0,39600.0
717,5000000868,1000000650,20250915,1,3,10800.0,1620.0,30780.0
718,5000000869,1000000651,20250610,1,1,12000.0,1200.0,10800.0
719,5000000870,1000000652,20240824,1,2,12000.0,480.0,23520.0
720,5000000871,1000000653,20250408,2,1,15000.0,1500.0,13500.0
721,5000000872,1000000654,20240820,1,3,12000.0,0.0,36000.0
722,5000000873,1000000655,20250219,2,2,15750.0,3150.0,28350.0
723,5000000874,1000000656,20250605,2,1,15000.0,300.0,14700.0
724,5000000875,1000000657,20240609,1,3,12000.0,1800.0,34200.0
725,5000000876,1000000658,20240829,2,2,15750.0,1575.0,29925.0
726,5000000877,1000000658,20240829,1,1,12000.0,600.0,11400.0
727,5000000879,1000000660,20240409,2,3,15000.0,2250.0,42750.0
728,5000000880,1000000660,20240409,2,3,15750.0,2362.5,44887.5
729,5000000881,1000000661,20240531,2,2,16500.0,1650.0,31350.0
730,5000000882,1000000662,20241113,2,1,13500.0,1350.0,12150.0
731,5000000884,1000000664,20250419,2,3,15000.0,0.0,45000.0
732,5000000885,1000000665,20250410,2,2,16500.0,660.0,32340.0
733,5000000886,1000000666,20250527,1,2,12000.0,480.0,23520.0
734,5000000887,1000000667,20250628,2,2,15000.0,3000.0,27000.0
735,5000000889,1000000669,20240915,2,3,15000.0,900.0,44100.0
736,5000000890,1000000669,20240915,1,1,12600.0,0.0,12600.0
737,5000000891,1000000670,20240619,1,3,12000.0,3600.0,32400.0
738,5000000892,1000000671,20240503,1,2,12000.0,0.0,24000.0
739,5000000893,1000000672,20240417,1,1,13200.0,660.0,12540.0
740,5000000894,1000000673,20250621,2,3,15000.0,900.0,44100.0
